id,pool_id,token0_name,token0_symbol,token1_name,token1_symbol,amount0,amount1,amountUSD,timestamp
0x0001055c6a6c47b02e0ba3bc1c2c30cea14d9f5a7e95d12b5d1a5ea5b41ffe1f#1060,0x77601d9dc446f87be3b814d80375d8f7cde37e81,Open Source Network,OPN,Wrapped BNB,WBNB,11905.537830143599114823,-0.996787585577610199,205.0085521049646766049493188560264,1697198335
0x0001056781eb8344fbe6aded0db64903d74951ad5a32987d034723937812520f#5551,0xf15211ebeb2d2cc2c48a8e08fcf769bcb81c635f,Fora,Fora,Wrapped BNB,WBNB,-631207.780019720659759213,0.600000002783908156,379.5549201942918114637892744598335,1742972795
0x00010579a89a4cf0b4f14d61196382d03cb1382178e536480addc53db535feaa#315942,0xbffec96e8f3b5058b1817c14e4380758fada01ef,SOLANA,SOL,Wrapped BNB,WBNB,2.88570495665155,-1.107552068632059136,732.884108887008863303231055853867,1732516217
0x0001057fcb35a68d55967bcd9599f07b907a86eea3889a69cded1f5d4cab86b8#8723,0xf6d17dec4cc3d4b0f3230e1d8f287164f1681983,Wrapped BNB,WBNB,Miss Kaka,KAKA,0.0495,-159296.851972340994043351,32.51745160392998246886688393503283,1739582834
0x000105aa795e1c0252abdb0dddf2f4993461b9ed1fd4ab49a4d969e46298bd54#2239346,0xf2688fb5b81049dfb7703ada5e770543770612c4,USD Coin,USDC,Wrapped BNB,WBNB,-1273.543588661434896181,1.778373337984685213,1272.503258573006662970715829358735,1733760584
0x000105c47a46ddec906bd90beae2a84bdae8ef3e62630eb9fb38a8786a78e5e9#38357,0xaa251535d7cc793e131ce7e0dbf4f8ca5edf1ad0,Tether USD,USDT,OpulousToken [via ChainPort.io],OPUL,1.456340923480331188,-20.617614272189346456,1.45326072515690995470657679993494,1729590734
0x000105c47a46ddec906bd90beae2a84bdae8ef3e62630eb9fb38a8786a78e5e9#3933,0x2c6b4fbda5160a8ae3f623b064cda80bf3fe92c7,Ethereum Token,ETH,OpulousToken [via ChainPort.io],OPUL,-0.000557081708003382,20.617614272189346456,1.458222941454352924607350978140748,1729590734
0x000105cea5a5ce73106d3909dc9f98014c0bedba019e6f9d7c0a9d9e3ed4cdd1#21570991,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-0.989669997373862549,0.001381813124050881,0.990118520180751543284440299964436,1734541011
0x000105cea5a5ce73106d3909dc9f98014c0bedba019e6f9d7c0a9d9e3ed4cdd1#45687,0xf5b4b24e5808daa3fbeee11df27a0994600356b4,VAI Stablecoin,VAI,Tether USD,USDT,-0.991820643903917111,0.989669997373862549,0.9914154008625735301939548095740315,1734541011
0x000105f9c00454525515a2f418ac3bfb4e3cc028350c7828961ef7c2a184cfde#523458,0x1e4600929edf7f36b4a7eac4c7571057d82a246c,SOLANA,SOL,Wrapped BNB,WBNB,-6.050165948902679439,1.269539512640491776,795.419564520335911562709262319151,1742482796
0x000105fec260d9c535d91d697016ee4fb535be8a01f47dc7e4b1aa6fef930a38#106830,0x71f5a8f7d448e59b1ede00a19fe59e05d125e742,XRP Token,XRP,Tether USD,USDT,75.30914233455004122,-39.54116206571736289,39.43294039081671240377766076599395,1729673358
0x000105fec260d9c535d91d697016ee4fb535be8a01f47dc7e4b1aa6fef930a38#18020636,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,39.54116206571736289,-0.068062655684932655,39.46705410916556735405089259863131,1729673358
0x000105fec260d9c535d91d697016ee4fb535be8a01f47dc7e4b1aa6fef930a38#300911,0x673516e510d702ab5f2bbf0c6b545111a85f7ea7,Cardano Token,ADA,Wrapped BNB,WBNB,-108.925479918043654031,0.068006785407148859,39.46874268633974232305321040467125,1729673358
0x0001060b9cff8f0a847a3f14cd4a98ace7c29c301f17342b0fde383628725b58#136495,0x62f0546cbcd684f7c394d8549119e072527c41bc,Polkadot Token,DOT,Wrapped BNB,WBNB,-12.315481070654274006,0.233479422698169319,139.5845531517868072103449746977585,1710448926
0x0001060b9cff8f0a847a3f14cd4a98ace7c29c301f17342b0fde383628725b58#8514,0xd97e03d02ce147cad1f470e436948436b6d12e1f,Ethereum Classic,ETC,Wrapped BNB,WBNB,4,-0.233479422698169319,139.5845531517868072103449746977585,1710448926
0x0001063a2f885568eb8a970e206da35916d329c18f48e7e1e1012cafe935c3ef#11839638,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-2368.754814501613319871,4.050789488258018304,2374.755806741663303528146310668855,1715176773
0x0001063a2f885568eb8a970e206da35916d329c18f48e7e1e1012cafe935c3ef#567072,0xf2688fb5b81049dfb7703ada5e770543770612c4,USD Coin,USDC,Wrapped BNB,WBNB,2368.360994794289309735,-4.051655930947470664,2372.002734434121277786539498592002,1715176773
0x0001064efb8b7ab0397f0007982363095b77cfc0f9c730e1cf405d9c7fd3e95a#127663,0x8f45b99bf65cdbf9bc0c0b4846d6a324d2de5314,Wrapped BNB,WBNB,BUSD Token,BUSD,-0.00001348021716559,0.007628933727412391,0.00762907118592695202060289647959837,1719997739
