id,token0_id,token0_name,token0_symbol,token1_id,token1_name,token1_symbol,txCount,volumeUSD
0x1fc7b4ec5e6aab9467ae9c29d1f81851c160b540,0x803a03334d00c9bc127705e29cbd9e223c822213,PLANTS,PTS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,15,130.4734286103338330595843416290465
0x1fc7ecae755d5381a4fbbde9708aad538b09e408,0x36c618f869050106e1f64d777395baf7d56a9ead,ETNA Metabolism Token,MTB,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,0
0x1fc80b1bb466536873ef48115df60247576f6386,0x25d887ce7a35172c62febfd67a1856f20faebb00,Pepe,PEPE,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,15491,1773547.584244117234049332106056489
0x1fc82c955f7453bc584eab7bf4a1793f5d867191,0x59264f02d301281f3393e1385c0aefd446eb0f00,PARTI Token,PARTI,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,421,207.1891005121566274944998099201083
0x1fc8e091c5a1927f82d7c6263caa1679f0af472f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf948dca87b9e40150a62009ff4b8b5e76087ea4f,OneGogh,OGO,0,0
0x1fcdc9b989842fa8a90b60927299c9bf29e7adcc,0x40b722a3f5117e98632467323e65c5313c5e8146,VC DAO,VC DAO,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,1,0
0x1fce573cc890f6fbf44bde6d112a77d7bb8fa567,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,Dai Token,DAI,0xbba208eda8a81fa6006cc46daaa343eae39f8ffb,Sovereign,SOV,4,0
0x1fd177bf93cbf67ea92af96cdeecb7d67c21d535,0x502a641decfe32b1e3d030e05effb8ae5146e64b,rsPALM,rsPALM,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,103,103857.3445091717688941839159169264
0x1fd18fe76fafe18efc9afa7a4a7ffbf8fd4d9475,0x953519cb3e879278010b88c83265bbc944efed2e,Jackpot Haven,JPCKCAS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fd24bb21506339325c2de6abb651960e9ef2dad,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd0eeeadf72567645be4b6a087a87b03e63882094,Laid back,Laid back,0,0
0x1fd273716b4802c9c1737cc8c35b4181ea47253f,0xa1e6410bf311c03429b37a76a80c8a5e61616e7f,Turbos,TURBOS,0xe9e7cea3dedca5984780bafc599bd69add087d56,BUSD Token,BUSD,14,133.0570379631540228878977830989669
0x1fd3ac9fa5a1472edbb04e765469061114ae1713,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd6d750f30692d80bb1c32ba7b2edcba3aa430ece,FairMint MubarakCZ,MubarakCZ,0,0
0x1fd43745e142c0c5357963d16987f5386a0cba92,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0x67e6cc7af400e1a5f0018feff566f93dc2f95cc2,SINERGIA,SNG,528,160883.0999090932574289489828035916
0x1fd49971aa573ef05d524bf9119b0d74524b6c94,0x8425be24924a11f9ec8077c8ea4d42ca79f848f4,Staffy Coin,Staffy Coin,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,3,6.602793636122282427519684026654615
0x1fd5e711f260aa8fedd419917355d40d6d772265,0xb9cccc49884364564886e1ce4bab00e06043720b,Ugly Duck,UDUCK,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fd5f135f8cbae71672502ae08e7350161edf7d8,0x9f08a5132ea8e7ad79c6f01e2b048c79e4970aae,Verdi,VDI,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,22,166.0277956289914088773129867001897
0x1fd5fc4741eb5dbc1be89f40d58a673cb96b23ad,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xeb4a076ddcde08d8254f152693e0c4426e8934fa,HOTGRA,HGM,0,0
0x1fd6e46ff669c9d742d5d1505b6d865f083fa984,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0x59749e2d1b8480f23f67406cd15c4943b01b661b,SNAIL,SNAIL,6,301.3016089106430758039009798522805
0x1fd889c46ef0649139e527c7ad8c1990df1e59ee,0x1c242d6950d3329178c836bd1da81e3fb3a81270,cutedog,cutedog,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fd99b298574633eb89871611c666a339d372831,0x1cc0801f922b3c5dec5efb04d69b3c4ca9f00c54,Wrapped Amino,wAMO,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,4228,173489.593320040046185715118744161
0x1fda3201b2de7e70dc82912a83c6f6d9d679e132,0x1d8944eb843f7bdc2493e61a2a3b21e329cd4b0d,RiceCoin,MIFAN,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,5,38.92071556671046195226959734362925
0x1fdad060d8b528965af91bbe738311534ed5ae81,0x50a6d08c76911d3f9eb0ea87f517de468690d176,JoeJoeCoinX,JJCX,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,10,7.582587202935616421700656619967779
0x1fdb0638645da913fdf4f371a3af0c9758558329,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0xbccd27062ae1a2bea5731c904b96edfb163aba21,Dogcoin,DOGS,2,0
0x1fdb07ada354361675888d6b161ff09e0f35e86d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf591114764b1b3224c8b69a99cc2cf94bb402c4d,ARK,ARK,1,0
0x1fdc470b5beca37b469329754ce81c776e4cec7f,0x4aaf2dee9dfb0a84a04648892026f50adcdd9f16,BBB,BBB,0xad62263117a7ecfc3890350c470d36d641c327cf,AAA,AAA,1,0
0x1fdc5774972e735f5e40350d56dd3fe6a2a22adb,0x4136129ac3ac90cf9817548b24d35e73e9457e05,EDE,EDE,0x43f649919f4ac48874d7f65d361702e4447dec0c,alpha EDE,aEDE,2,0
0x1fdcc90226c0ffa9e4fa7364063165d127f047aa,0xa41b8d952f796c13af0d18559002463ac127b7ce,TOSHU,TOSHU,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,8,34.57625738361557949042693234537438
0x1fdf4060a92240cb67f6a0da144929d175dd4e90,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd5b40213b0b117af344ecbe061407ec8d76c61eb,YONA,YONA,4,259.2167772482468241083630659273658
0x1fdf90f39e6fbcdd8a18c329a9efbcc9fb55500b,0x66afeab25d478dae61ef0ebd72b0926caaa9b969,TrumpIsGra,TRUMPGRA,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fdfadf67d78ce857dbc23d9a2c8f5d7846fff08,0x975e8dde6c3d977c60317a86294b5cad9f7de87a,CZ Binance Dog,CZDOG,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,3,240.958888053018478160313970031272
0x1fe061dcab5b90b48b557fb6f362492a750e37aa,0x4b6bf1d365ea1a8d916da37fafd4ae8c86d061d7,EternalAI,EAI,0xc827ec5a1ff53bddc27db09fff3e4aac41ceb370,CRAFTYCOIN,CFT,1,0
0x1fe3e6c526ba405cc19757185a9ff5e56d1fe4d3,0x0750a475313bfc5b95200e2bf087d41dcfec5bbf,polaris126/AI,polaris,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fe4bbef981425acee74f2c60feba12a965348fc,0x27fdd70bd7c2ec1be25fd8d8c23eadc4116656a8,l_test1,l_test1,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,5,2.49379011679901797017047181721399
0x1fe521ac83896e3215e20a99be56523ab288a40e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xcd3527c2107090e84d11c2d8021460e17dc98aac,RONELDO on BNB,RONELDO,0,0
0x1fe68e15f26178ab9b86998208f5dfea284f8c1f,0x14b0089bc450064cfa7971baa1b8701c46379fee,The Club,TCLUB,0x75e8ddb518bb757b4282cd5b83bb70d4101d12fb,NFPrompt Token,NFP,100,0
0x1fe7024a89c58d4444a10e230786cb603417c703,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xcb146d2cfb4cb9d968abb26d96c46592db8bbe71,Faux Canine,LEO123,0,0
0x1fe7428454a769b525f52ae65ff23a2fc66bf939,0x302c377642a047547e9d645e77ba054a578bba13,Grand Theft Auto VI,GTA 6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1fe7dddafeb947b31f63cac833bed23626048cb1,0xb220886e883553b74d0368eac76f1e2809a3f224,fewsf,sfsf,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fe8a741ddc4eb60141123cb3d6c0c4cda6acc2f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xe9d55429e46ce3fa1f0dcc633a1ce05c9709c3f6,She Is For The Streets,STTSTRTS,0,0
0x1fe8e69b7d329bd29f814517c7927076fdf40a14,0x9c8bbf534f10911c26e1ff76618f0744f3c0537a,tes,tes,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1fea8174ea154ef15db65924b0d461708c6ca5c9,0x2e749f63435bba1ee48af1d87eb029ce1cc05528,Enti,NT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,8,2.173928446067296795300258161129203
0x1fec24bc24b9024c690c2d52bd20dd41a2e7c29f,0x914dddc43938d560f28fb0401d6774ac015a1589,CZ,CZ,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fece88ddc2f9f415bd33bfc00169d590fc52b7a,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0xbbcf73bd3f6774f6bd8c09d41c3c4a73cbab30b8,Decentralized Realty Token,UTLHOME,156,477.1903752073446178562513532236833
0x1fee1cca5975853145a7598ea8e523fa359fa5ea,0x958dcefb394d6dcef2fad6e7208fce8dfda1e89e,KOBIANS,KBNs,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fee5c90dc5e92a185f589119b1b50c322f1618b,0x1b4dc206d7fa574867a683846c8200286b1770e6,SHITBALLZ,BALLZ,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,15,43.94519283759742141809567690802959
0x1fee9cfe4f9cc04a172898eedcab197b219661fb,0x896961e483aa96860ece9b7dd0e68a8aea5540a2,VSD,AS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1fefad866f95eb54299f680cf0c063c79412e972,0x00da1c90af9a55152761493d48175cfc0bc1cbd0,Niobium Coin,NBC,0xd05b1cff02b5955c8d1ceced2fe12ed12804974d,Micromines,MICRO,10,0
0x1feff177e2d7412a39b67cb831047a87981bbc38,0xb710eca637e8e7da8ceab4fabe8a25dde48e70fb,FloGra,GRP,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1ff00b096b6741adc3f047b53b7fec4bc7f78e31,0xb64d0d31d3c9b0993ae8a506cfe6992587c8ace1,GRABABY,BABY,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1ff135239e25c8156a4706199dcb449e44984cfd,0x4ffa143ce16a24215e8df96c0cef5677a7b91ee4,REGENT COIN,REGENT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,5,2.008117512997186407967178924568207
0x1ff26b91882b13544d9e97947c29ef51e9d3ca17,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0xd4927872510d95c26c60ec39c5eac97d2b34ef26,Binance-Peg BSC-USD,BSC-USD,15,129.931476766390163289776119602875
0x1ff391e814bbd9345c89471c2beb1d25c3fd7ed2,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd2d42b9ddd90abe7b16e755a058b9a6285492797,Tether USD,USDT,3,0.09440269716726908137001545861467786
0x1ff3ecea719a02f1b89db63879b7c23d5da0c65e,0x89dfc0f27f2bbd2b85d5770581a4716a281c81a0,Patron,Ptr ,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1ff4029f66ef9bafaba1dc818614a3428aec3e63,0xb34a32a2d63d615282d98872b2191c07c7c221b0,AI Idol GINA,KPOPG,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1ff87b53915e5a079929eb64a8d596c07502f465,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0xf3dbb49999b25c9d6641a9423c7ad84168d00071,HYDRO TOKEN,HYDRO,19,259.4270289721950624979435507107332
0x1ff99791b8a3598f42de8bee8ffbb7b2d151f5a5,0x3dcddffe514a335b6be34aa436ea6435c8449309,Wallet Connect,WLC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,12,617.0699454306305726739055551858138
0x1ffa8e268d7914c40d1e0fee18e5e2bdd0baf2f5,0x86bb94ddd16efc8bc58e6b056e8df71d9e666429,Test,TST,0xbe1a001fe942f96eea22ba08783140b9dcc09d28,Beta Token,BETA,3,0
0x1ffab37d87f4b5ecfc7b6c16f04e53258c63c71b,0x1e785d067476105140a4084dc2e2b897774c6c76,United States Dollar Tether,USDT,0x31e298c60101df07fc8b314eff83fbe965c5038c,Dark Matter Token,DMT,3,0
0x1ffb73cd2226ad7701e85c6ab026c300ff4c8df9,0x20d97c3ea3f34c6d9d7a7cfae0bd5e8029d08dbf,zxcz,sadfa,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1ffb81fe6d0b6614f1bc97cc06e5cb2635ae17a9,0x0e7b7051412a4e31c1f4188e717d7fa8d812fa80,Belgian Malinois,Malinois,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USD Coin,USDC,2,0
