id,token0_id,token0_name,token0_symbol,token1_id,token1_name,token1_symbol,txCount,volumeUSD
0x23e65f402dbdb51e55ffc4aed71e8ff640a9e339,0x4451b4f9a375ae035c2bb51921de4684a6e41c7e,TCC,TCC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,38,8708.316767043538532291662364928284
0x23e87ce960f4b3ca367254952fb2961a2e6f0ade,0x678d35e618ec96040c8b2b8eb89dfc2e02a854ee,BigBanana,BB,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x23e96fd02aadf9152458626d3661806c8df24ba9,0x4e8616e5053bba8de42e5ff53649a2e5bdd83635,Husni Mubarak,Husni Mubarak,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,5,220.1947137822958408903272541652494
0x23ec5d41f48e1adb199ff49b11ed63182b8ef5ac,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xc005de06af4c5d2e61f24cde797242bd0dee8b08,Crazy Pug,CPUG,11,68.91152611553812638780361264439327
0x23ece0057661da78a2b2e351ba3da91a07197dc1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xe9cb7d947b718e9147594772cf07fd954161fd24,KvadraTon,KDT,0,0
0x23f01b591dd477339985e290a20f74ae11d5ef97,0x30549d53e8cf564fe0a55206be8cd3952bf6a14f,f,f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x23f097522b4079c3ec5a425087ca49ff53db305a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xdab345e5c476f6987d7d326267ab5033ec8ed6aa,GLADIOLUS,GLAD,0,0
0x23f0a63fa5b73dc5fcfe38c45171bffc2bcbb135,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf9ec11b2788373bba7217a247590973598c7d924,Free Coin,FREE,0,0
0x23f2b729790a10ab18996494e79f6038f43547cd,0x2d5cfa8cc71d81e0b663bc723b0e16aece7e6c24,test,tst,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,12.34721742426293397650931545413036
0x23f3f53da9abfd58e7369a3fcb58a49fd19fad7d,0x3e91ca32b9ad42c21cd15cc1bc3bf676b2e7db60,CR7,CR7,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x23f61b5c1b2d180554c2d9a0f7cc21928fce95bb,0x8626c66e4bd240e9322a4a1d39fa11508d45d710,KEKIUS,KEKIUS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,326,40617.81897987046921713880874845402
0x23f748773bd204ddb450f2ba90e35c75884885ad,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xec80b49225b3cdfeb3cfa1117814b50ce916ab52,jhbV3test,jhb_test_v3,5,2.73280579981074955726150688414687
0x23f8618f1e453d30ac836179d24d3bb6e6cd50a2,0xb38ee7378095b8b820c15d773d4c6347ece3985c,bAInance,BAI,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,6656,1496504.962614955084517071256284953
0x23f9df06ee2609b5417c116921cd31a6c66e0c35,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xeb8a53c74d6e843da10cb962c4c8cc4109471da5,3CY,3CY,11,6.944446115477993478345735679159396
0x23fa1626444ec2bbbec4ed2d277613f5ceb4954c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf75e184532da82a8a26361b6797f81f5d0d35665,Dbank,DBANK,2,0
0x23fb049f79b07806ea02ae43f8c4b410ad8b0328,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xbf2ef09d3f2a0636c3b8ab7a7144f6bfceca13ee,REZ,REZ (Renzo Protocol),34,4642.086599469322514527167923840934
0x23fb5919a93bf780e27158f22a4c9c0eba4876a8,0xae5f33a1b4079cf31e7d90369e4d87472e31682e,NeZha,NeZha,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,5907,888382.3379121213293107022398888016
0x23fc5a91274dff4402bb348c2f902b2b7156ae1e,0x2cd8b1b64f4e8937e8973065f5c1f232479512f6,WTF,WTF,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x23fe29ed56e326ad1edb94b35eaed4a01cda2b2f,0x1c44827baccd9a549ed4e6d990df64b651c499ed,WBT,WBT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,3,0.03394386676998995350589877075235737
0x23fffddd595a0a46959c483c3307b00e29aed645,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xcf5b292fb165b1f50896fcaeff4698ae0178ca19,Drip Fest,DRIPEVE,0,0
