id,pool_id,token0_name,token0_symbol,token1_name,token1_symbol,amount0,amount1,amountUSD,timestamp
0x00015bc3453c28e837accc802e9a54be213eb58170ba2e87f92b81431c5d9f47#1655196,0x62edaf2a56c9fb55be5f9b1399ac067f6a37013b,BTCB Token,BTCB,Wrapped BNB,WBNB,-0.000094947370687716,0.014352571680207381,9.74507520502376031143230726706045,1738350586
0x00015bc3453c28e837accc802e9a54be213eb58170ba2e87f92b81431c5d9f47#254,0xedca6775d2a95b87870669beaff727a77d2fccec,BTCB Token,BTCB,Boxont,BXT,0.000094947370687716,-0.9493,9.75360393040298091774224194036195,1738350586
0x00015bc52cd0e114d1f87ddbf58b9a472df62072a2d8f27935a423ee04c810cb#1370476,0x62edaf2a56c9fb55be5f9b1399ac067f6a37013b,BTCB Token,BTCB,Wrapped BNB,WBNB,-0.010091220542001648,1.423135194024993559,971.4242762981030190262651873797275,1735500487
0x00015bc52cd0e114d1f87ddbf58b9a472df62072a2d8f27935a423ee04c810cb#1726560,0x92b7807bf19b7dddf89b706143896d05228f3121,Tether USD,USDT,USD Coin,USDC,-8969.124012398356162925,8952.203102137487988002,8960.28664677159284170711320328098,1735500487
0x00015bc52cd0e114d1f87ddbf58b9a472df62072a2d8f27935a423ee04c810cb#2153138,0x247f51881d1e3ae0f759afb801413a6c948ef442,Tether USD,USDT,BTCB Token,BTCB,2192.053908630158246218,-0.023359517252444808,2191.327676102956288616571606871052,1735500487
0x00015bc52cd0e114d1f87ddbf58b9a472df62072a2d8f27935a423ee04c810cb#2284810,0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,Tether USD,USDT,BTCB Token,BTCB,6777.070103768197916706,-0.072205179471528125,6774.152272312696009983814158567665,1735500487
0x00015bc52cd0e114d1f87ddbf58b9a472df62072a2d8f27935a423ee04c810cb#2510189,0xf2688fb5b81049dfb7703ada5e770543770612c4,USD Coin,USDC,Wrapped BNB,WBNB,994.689233570831998666,-1.423135194024993559,995.563449832030423432433287548651,1735500487
0x00015bd7ede05f008c96e7b2ab844c7d5793fb49e6dc344f26ed63495e2a8d7d#48441,0xcf30172e708b3c90b670f41218c164eb290ae019,Test,TST,Wrapped BNB,WBNB,1212.979538912622936064,-0.174541806806599423,104.621163622196249169819718217306,1740838942
0x00015beea5cfb819c64110191b92eda765d2eb93eebc3b461d8f240f85d4c6e2#663884,0xafb2da14056725e3ba3a30dd846b6bbbd7886c56,PancakeSwap Token,Cake,Wrapped BNB,WBNB,-1.1,0.011024936486428075,3.502045260617002219363787116223235,1704377068
0x00015bf7204e1e9cbfa84b257ae8fc16e73430cd200a4752b061055ee9612fa3#19512330,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-69.66078610635190613,0.112393104642989088,69.5384231596888629716680111387945,1731980605
0x00015bffe5ba3bb6cabec21a48a0dec1ff01905ca6b00e9b39f240a10ee3d4d7#2757,0x9dfbe31d2f81b6d311f4f71803f767a01e42098b,TAM,TAM,Burger Swap,BURGER,9.530972711,-11.163550162697827661,0,1738116684
0x00015bffe5ba3bb6cabec21a48a0dec1ff01905ca6b00e9b39f240a10ee3d4d7#5188,0x654b1099e97a9179940bdbe88b5dff82217c6914,TAM,TAM,DJPEPE.TV,PepeTV,-9.530972711,2049.763330000538489174,0,1738116684
0x00015c04fed803bf9c7397168fd224df076a83cd1bec2f84ab7883378c53b40c#2610095,0x85faac652b707fdf6907ef726751087f9e0b6687,Wrapped BNB,WBNB,BUSD Token,BUSD,-0.02403368413785498,14.353482173185914881,14.32077614510549201410717657767337,1715595686
0x00015c07c3261e60ba02f1ced3403e872397f11d65c568e74d99002b80125296#58049,0x24814dfc62f1983bfbede97eb1e9d39800c9b819,Port3 Network,PORT3,Wrapped BNB,WBNB,-7905.02320655912766095,0.257757000000000014,152.8159347477228286204981103741189,1744524028
0x00015c3dc3325fe1347c169f66820a66bc81c8a84fe8e871b416d9ddb9f7cddf#15405,0xe60785b6dee50ff5c5e965533ed0cf85bb8549fd,TTAI,TTAI,Wrapped BNB,WBNB,902.199307133457739699,-0.001968702134982219,1.111432355845125395976042610365108,1744086832
0x00015c986e71c02d88973b48f36f339296675c197643b21d93e58631d276b169#246017,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,-287.342187528219502482,0.859956212343552547,287.1515982043077264976767470498507,1682951001
0x00015ca22a4c6b79b0a9d33c073ef4adc3f4d8639dc63485e0a53f0b28f7619c#3265,0x0937457332f801e459dc186872c69689737b71cb,NEAR Protocol,NEAR,Tether USD,USDT,1.104600000000000026,-4.958739218408452701,4.953180571964294658523350921779823,1726999254
0x00015cdeced51a88ed1f59653a1c39a0405da75f1ce7c31678fb4077bfe82365#289763,0x6bbc40579ad1bbd243895ca0acb086bb6300d636,BTCB Token,BTCB,Wrapped BNB,WBNB,-0.028564613741654083,4.04282883712219,1271.128288524959981865457205606359,1707380498
0x00015ce7718c95a0d1c586cb95f42efa180165cb1f1942f50bc846060b0d3428#2959,0xa031d53dc3ec150597bb8bff9334f3c1f6606663,Wrapped BNB,WBNB,CryptoBoar,$CBR,0.00833179302,-1660.811521956246151755,4.988438334990430140908395032996289,1727583872
0x00015cf2e5fcd2c06bd1e6ec2c5407bbdc5c54f87bc64b4bf24bbe4265dc4414#551887,0x673516e510d702ab5f2bbf0c6b545111a85f7ea7,Cardano Token,ADA,Wrapped BNB,WBNB,1005.8928370352,-1.105547246882211435,643.3755380711812560933789668735465,1744576570
0x00015cfac6421c0cdc91885e838eabd99d2ca6a6828d72fd0a4889b9adf88f89#1668123,0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,Tether USD,USDT,BTCB Token,BTCB,-3.766812027721466139,0.000066676008486874,3.766629742108072372830453798267543,1722960699
0x00015cfe4181b382b14b42a26b14ea609e50c51e47a5e53d8a7a2e4b8331d459#12348,0xeeb43b0df3e58b4b811ece4644f74aa4624a4172,U DEX Platform,UUU,Wrapped BNB,WBNB,1409.007415635642061899,-0.060275816893370444,37.48844846606875532380828048709114,1742708721
0x00015d3b4fab020c05b5d10e89a127b9dae498dd849cee1e2e34869f44ad0b8d#11600782,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,3137.208253087910292109,-5.749775606691102843,3131.083561697500857191745411336544,1714578455
