id,token0_id,token0_name,token0_symbol,token1_id,token1_name,token1_symbol,txCount,volumeUSD
0x1bf2b2edb547b2fe98814f5f0578983fa0e66cb5,0x96ef498e5ef3543ef3dd66979148e881433b3301,SEA SCAPE,SeaScape,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1bf31d67d9f08960d894176b031ded2f45878ac8,0x84356903c150bcdcc9e31c9ab93977c47b0d6f31,fgdgs,sshhh,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1bf3f9be11cc850a2f3af8989a9b7047589cc5dc,0x6fdf8564455f9c3e4edcb8f4b35c179e5026cd77,SolidEuro,EUROS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,0
0x1bf549bf2ed7b79f8dd3852005dff3745af6d393,0x3107a19cb7022c0ee94c7b842c44b164630d5b04,hypeloot,HPLT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,5,5.34872660436932116588157577451511
0x1bf5fa264585e6a5ade84351c27519d0998be820,0x0cc3754442d15aeeceafdc1f56624b592eb0bb99,Turing-Ai,TIC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,17,6.188189769146668195461984092143572
0x1bf609ea537b890ffaa7eb885048d0b5581e2300,0xbb1f1979f2dea470f3608c493124950e98ba2c46,Quantum Realm,QDRM,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1bf8aee94b0ea14e6d2730974518fea2f07fa674,0x5df0a19605b7b31716fc83dcfc6a79a36ef7a0f2,Joi,Joi,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,59138,20975648.40943027661531029987316929
0x1bf9ed1baafd70701af24f0c96a1c7d2625e5f2a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xd6792bfadc46090d30dba336b1627371842869d6,sjvhv,sjdbjhsb,0,0
0x1bfa354b6f34eb24802fd4235f0d1d9c5c8cb05a,0x1d7769b75e2a348452eaf641e2b53cd7b0e95195,Nisse Token,CHALLGE,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1bfbe05ae170438378d5d9ec51a41b897a75f739,0x65ffeba46190f706e17d960580a57d8432971b3b,GRACATS,GRAC,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1bfc291743dfb345d0d8c8bda2641bf15d42ac90,0x874e61ea2a2d93507665ec3f8bfe8781fd3ce510,Gigawei Digital Finance,Wei,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,0
0x1bfc968f0187e3399def50ea9c84e9b0e13d83c9,0x765eec59d0f9c9c28a8b947215903bf8d02a9c6c,DErara,Dar,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,22,600.3568579789090356813313328902915
0x1c011d160768be59e7d21fd9187c24b0d41e7511,0x1c3f35f7883fc4ea8c4bca1507144dc6087ad0fb,kUSDT,kUSDT,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,11,139.6996665588789069702540673439676
0x1c01ba8e4a38707a472152203f08234d7e6bbfeb,0x7465a6ea8bbf522c2f8548f45b7c2f455bdc4fb5,CZToken,CZT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1c01f52ee0ff45e2f32f2331fd63f3e600b7b09a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xbec51a1b4f1e7705a3e544416865f826c3f26d03,PANDA,$PANDA,1,0
0x1c023dc25f5b6820ff233bd19f3e242c572af1b1,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0x978232e81f232478b686b528077a0a452803c8fd,Fire,Fire,3,5.21337110975065468266108304170886
0x1c02cad7206b99ab09e1ce015dd43251d4f37032,0x3015a547875eeb3410ccf4c3b4e941d1728e3be6,pepefork.xyz,FORK,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,2,0.00003266788199970805090735526952975886
0x1c03566a60dacb6ac15c8fe0eeb5d97d4beec66b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf727339406d1ab76340717ee38ba378636383db2,ZolaBit,ZLBT,7,24.32627499798739573986531964405426
0x1c035d219c465b97537c90e00cc77b19c6ad8ace,0x55d398326f99059ff775485246999027b3197955,Tether USD,USDT,0xdc76ca46d19f662405b376ae784ed800e76091d7,Bitrise token,Brise,1,0
0x1c047267fd8d58fa73d36aeb16d6a741a485b7c1,0xa4253935c7d431dabaff674e8aede38b793e8788,DaddyGra,18,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1c062a0f1febf2fa7e8a7f1b5f766d12b78e451b,0x00915617edaae845a6a70215635d3ef26a37603c,onchain AI,AI,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,11,5251.18452029305030968913571869583
0x1c062b4e1b4c0fa5c55e2760a4548d549cd95e95,0xba5e7c02a6a7899928c0f368671fa4407318f40a,Changpunk Zhao,CPUNKZ,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,945,192623.7732105511704538016312775673
0x1c084b415f848bfcb3516254824c0109ec5469f3,0x5532c1df0c57144af78713df8a75abd9ae73c5d6,GEM,GEM,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,1,0
0x1c0ab6ba69350169e6974d3360f20a67e553e595,0x2be6343831cda56c248054930e9f4b86c9a6f94a,CHANT,CHANT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,55,10111.24720536214172466858663677701
0x1c0ac1a442166da6468f8eca711300144d5ad35f,0xa042bea1a122dcb4030a5756d0a78c6b58fd5bc6,Long Cz,cz,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,4117,1139263.084741158051836805615792801
0x1c0d3d37ccf5b3de696d8396717aea50247f56cd,0x51b30e9972758ce74a2b2e2558b04e46d5d78b29,PRESS F,PRESS,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1c111cc45641e7a6a2a342b758970d5e4b2f32b5,0x55c721ec2ced9c6db37d3c7147c351221c7c6914,Figjt to MAGA,FIGHT,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0,0
0x1c12283d62d8dbad535e3b81849f13044ebe2833,0xa0c3f6641d957606db1339497a3a516fbfbf6969,PixiuCoin,PIX,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,11,3.886473402308164730908869366843556
0x1c1529e3b0bc325f5a25bb41b3ada82ea53147db,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xe0cef3fe35c7cfd155654aee8df0aa214ce33b5f,PAY MY RENT,PAY,0,0
0x1c152e23aa99ebbe23be954a6d98b98a69ed59ea,0x065e1453dced638a2e5d021daa10cb6804f68abe,UHURUd,UHURUd,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,3,0.1328689460690901685663243449861406
0x1c15d3f9d33398d60415f363476b20b7210fa6bb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Wrapped BNB,WBNB,0xf2920e1730ae92b263dabc6283a53f58f2816f2f,Burnny Token,BURNNY,1576,46131.11585925737760220156182506369
0x1c16eb14848bf11148738e3d20114ca75608f020,0xdef1a73f5575b964c08e76281264bb344e40d13b,WhalePump Reborn,WPR,0xe9e7cea3dedca5984780bafc599bd69add087d56,BUSD Token,BUSD,22,1243.456436109012945633470932954631
