id,pool_id,token0_name,token0_symbol,token1_name,token1_symbol,amount0,amount1,amountUSD,timestamp
0x00031af6a4df2e223600838b1d8be293d044ab8f64e0697c0499cbfc7245de55#277034,0xbf72b6485e4b31601afe7b0a1210be2004d2b1d6,Tether USD,USDT,First Digital USD,FDUSD,12.319690119204122033,-12.337931194034127764,12.3202777157601304872459978230702,1736309230
0x00031af6a4df2e223600838b1d8be293d044ab8f64e0697c0499cbfc7245de55#57426,0x63393d036fef3b187ca613a8e5d917697ade2cd5,Ethereum Token,ETH,First Digital USD,FDUSD,-0.003671553779138484,12.337931194034127764,12.32114800726140529635024922285336,1736309230
0x00031b3a8481b8cbb710abe6f1f8e9ea3a6eb047f39a2b824bc6414f96e41f05#35420,0xfa5b5c3db5945450b678c74263d75f4e65a785fb,Tether USD,USDT,GoMining Token,GMT,-29.050160255803684147,66.03,29.00517287890365958818415525980589,1740646879
0x00031b3eed05ada3f43cd0d905870a3d1dc63a6be29bb5b13efc582440fb68d8#135049,0x33dcd5381c0fd234867d5d7a49a19c009f82af4e,Cosmos Token,ATOM,Wrapped BNB,WBNB,21.656537195778535628,-0.176762717944751438,96.83370138987833412164929066615195,1727926870
0x00031b40a0aae8be0f3bdc8c1d8e6644d5e1ba80b47e1341b1064dad4748ce6b#246000,0xce6160bb594fc055c943f59de92cee30b8c6b32c,Dogecoin,DOGE,Wrapped BNB,WBNB,-309.61216864,0.1,56.6776330247362173101236823128463,1711566562
0x00031b599e0e99b6fed29037cc227ea52923d3be2275b13d86f1994f9c31894a#9237,0x9b876d740f75efc07aa4aacd5f4d938cab7b5d0c,HYPERGPT,HGPT,Tether USD,USDT,-1616.475061699431052067,50,49.85743476311023075040407559939406,1708386650
0x00031b75d6b8b6917619eeff09b712055a550f3c04ac1cd4f1a50b0752d08302#83725,0x92fc7783bd73b39a90fd4d457926783752d4ae6b,SIREN,SIREN,Wrapped BNB,WBNB,-1301.524805061040952183,0.073378091632354692,42.32298097637136947486284106792003,1741908715
0x00031bce94943ccbbcd3214b27ab91692e79caacc19962c0938607fdfa75427a#339332,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,-22.095878593087170756,0.070953456419380275,22.1145128246350112686710559988108,1684040139
0x00031bd6b4ccbd265598cd02c9aae2d17a0caea967da38f0837851744d7dd2c1#23680,0x380a466ae6896d7d4fcd571e1e24cd5061a836b3,PancakeSwap Token,Cake,BTCB Token,BTCB,-721.48887421862780204,0.04487805313271716,1673.268539040147668795920988924182,1701016399
0x00031c0d18742c1552b419b8828bc3ac1a92b75a988311abf8e1af1bbcb3c1dd#192,0xfa5a4ade0235673d8c5e971616e7af51cb6708ef,TLOS,TLOS,USD Coin,USDC,300,-61.60191661993502225,61.60191661993502225,1720003387
