id,pool_id,token0_name,token0_symbol,token1_name,token1_symbol,amount0,amount1,amountUSD,timestamp
0x0001b28ce92c19b871f605a897ad485d1e69c2d0506b238e2462281579d67b55#1913295,0xd0e226f674bbf064f54ab47f42473ff80db98cba,Ethereum Token,ETH,Wrapped BNB,WBNB,-0.023989456061941836,0.088435923620405216,50.54312222347977415809509836666925,1741099390
0x0001b28ce92c19b871f605a897ad485d1e69c2d0506b238e2462281579d67b55#4656342,0x85faac652b707fdf6907ef726751087f9e0b6687,Wrapped BNB,WBNB,BUSD Token,BUSD,-0.088435923620405216,50.593949144158871868,50.5319261992209844866324266358907,1741099390
0x0001b29b463cf6bd912c1c2db4e76741552f6123d249f3f6d61a93164aca2d66#473,0xf86d7f91dc06f90b1dcfb26a6461ab932f48088f,Tether USD,USDT,Trade King,TK,-90.299639509083131469,95,90.11849142085125585857503820564885,1694614617
0x0001b2b23e682fe796cbfdb513d2be2607eeec2998e2ca060d0681caee012029#11321443,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,5,-0.008225931380228309,5.002658013185982279136137533239815,1714035860
0x0001b2b351d56d2112371316f82bf2ae7a9f61beb17339f8df5ab11e46ea324e#2420585,0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,Tether USD,USDT,BTCB Token,BTCB,-15653.36486322605384221,0.152275,15647.87951618273423163303187058246,1738349479
0x0001b2ba184eacd510cebae3f73dec5140032d82734be9b2f88bfc2efa1bef3e#215848,0x0f3ada81a32d8a7233fe9b1d04f0a8231adb98f0,Wrapped BNB,WBNB,First Digital USD,FDUSD,-0.06611210201270222,46.852496510868932939,46.8332279633432010845155159053248,1735805665
0x0001b2ba184eacd510cebae3f73dec5140032d82734be9b2f88bfc2efa1bef3e#22524163,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-46.815959889287560613,0.066091979664106584,46.84166610231344575597754852804503,1735805665
0x0001b2cbca554d555304acfe21d4c47f397da09e59b530cc50ed3754c4fb1800#15958395,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-32.652356852351030713,0.062525884742918094,32.61483595627940461351415967854777,1725405283
0x0001b315b94db37b55d159c01a37289a7fe425862ce3511b7fda549059b57c5c#116015,0x1e213600fa9317feac4ef4087acdf5d0e25d7187,PancakeSwap Token,Cake,Wrapped BNB,WBNB,-0.018032084533412457,0.000060038119076731,0.03507272142437472445570772130403909,1722209226
0x0001b32b99767f3cbd2bf0e28ef81f5b6fd7b3dc3e14b177ee2b910be384f3a7#171301,0xfb5c2d2f2cf7741ba1a7be2ffabed248bd9b888e,Wrapped BNB,WBNB,EDU Coin,EDU,1.454360586814284031,-612.122868772638140044,774.376747987177452109599792362087,1710864822
0x0001b357a20ac56955aeaf483a5257c82edd9346e1c00688ea300e8f21c97b08#1844682,0x46cf1cf8c69595804ba91dfdd8d6b960c9b0a7c4,Tether USD,USDT,BTCB Token,BTCB,3091.36448925435,-0.051144889774079376,3085.489425812139675857507871580626,1726267026
0x0001b369c199930c890f7dd70b5bcade5e83d289edd6db90c69b5704332ee77e#88939,0x8e72e4ce4ba7514e449f4a4d0b62463580b39fc7,Wrapped BNB,WBNB,HEX,HEX,-0.383276004648085845,45730.93666158446379008,230.1621339876838325127357146455331,1743646674
0x0001b3763a33b2da9b4eca5e29296b39dc66360a3fc06a7e8a81b31de6fe8bc1#73045,0xd5a79ab649e0a5f20e995026d034a0bf28b8aaca,Magic Square,SQR,Tether USD,USDT,-8.11549444,0.255,0.2547274542517364418824148866597367,1736932722
0x0001b3ff169cef427f1296eef94a8a9e10fabbf951c66e6c0f6655e74f6abc7a#83527,0x6dafbf0ab4fd72e2a5c0ad5a1ed277d3bf8a8d1f,Wrapped BNB,WBNB,Tutorial,TUT,0.04520715492175812,-13088.918022281389878434,27.58061896920667737601384418771125,1742174157
0x0001b4330ab1c0c8588cdec23741e26778cec725ccb8da4eab56cfada7251877#2924819,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,118.95,-0.534636964411209392,118.9100202080875045864073914507784,1693419763
0x0001b4601d4a18a89fad0910ebbc1b7d009344e4d78e1672a2767b3a35b2f225#630787,0xce6160bb594fc055c943f59de92cee30b8c6b32c,Dogecoin,DOGE,Wrapped BNB,WBNB,0.54588673,-0.000328149502862281,0.2052462085363502464704114383688558,1731433642
0x0001b46688a35741a9c0f4beb7f6e695a0cc61afb7b34d723ab9b75e3f3021ad#37428,0x6ee3ee9c3395bbd136b6076a70cb6cff241c0e24,Tether USD,USDT,BTCB Token,BTCB,3.4969877344,-0.000061131936218544,3.499946365695935021238651574656056,1720772223
0x0001b46688a35741a9c0f4beb7f6e695a0cc61afb7b34d723ab9b75e3f3021ad#440398,0x62edaf2a56c9fb55be5f9b1399ac067f6a37013b,BTCB Token,BTCB,Wrapped BNB,WBNB,0.000061131936218544,-0.00669258207460917,3.493618603328125704961411808649885,1720772223
0x0001b49902145aa344b24833c1e7e9464e5121f08baca77ccbea5e36d404a733#19762252,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-229.338569831119991752,0.34548549340119587,229.6115252573356646121701742615333,1732360121
0x0001b50a3e1ea8b685056c1b0b33ef30411c8b783fff8440de09bb6cc847131d#174249,0x38231d4ef9d33ebea944c75a21301ff6986499c3,Cheems,Cheems,Wrapped BNB,WBNB,-3464009295.655444892693001306,1.382628899203099392,767.2082112606255443729812791688225,1730662323
0x0001b5223f2618b128fe98980057b84c23ea1abbcb5e8d267b7fcab75dba95f8#2836552,0x4f3126d5de26413abdcf6948943fb9d0847d9818,Tether USD,USDT,BUSD Token,BUSD,373.383183027143722084,-373.077591654546582691,373.6119292695501399212263929222927,1730291803
0x0001b5296db9a8f63fa771ec3eff7239f956996356d8d0b8d923b1f72a29d3f3#21403152,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,22893.225096705769033023,-32.403213588608758526,22880.33895583511764386905090736011,1734351736
0x0001b539331488796ed1d9fb59a63afa89b3c433b4d5203ecd31dcc0adff1123#121184,0x62fcb3c1794fb95bd8b1a97f6ad5d8a7e4943a1e,Ethereum Token,ETH,Wrapped BNB,WBNB,-0.019326842982079293,0.1,58.6651901146772911671231082986613,1715107383
0x0001b5483115b1f3e36af7dad96330c493736ace74e06050d5554ab443bc18f6#2030862,0x588d7cf062f4edd7c7c7f2d66fd770e03b1ea735,Simons Cat,CAT,Wrapped BNB,WBNB,14727602.934933515444774597,-0.524930864079160484,366.6898993470383440450104050945972,1737306320
0x0001b578c49667c99c873b538860bca90a3fe7f63e49d1cbd5e12dd51beb353d#15587599,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,75,-0.129507795881439608,74.9773338429571313485823254608844,1724409798
0x0001b578c49667c99c873b538860bca90a3fe7f63e49d1cbd5e12dd51beb353d#21429,0x100a152b566dff007bf10ccf76e6b468beb59d94,binancedog,binancedog,Wrapped BNB,WBNB,-20336.222881106208723621,0.129507795881439608,74.97018188478257090409245361966915,1724409798
0x0001b578c49667c99c873b538860bca90a3fe7f63e49d1cbd5e12dd51beb353d#3132,0xc54754c807a9cb594f56a2e1cd31a7789b1e24ab,binancedog,binancedog,Tether USD,USDT,-20284.961325184355241385,75,74.9844858011316917930721973020996,1724409798
0x0001b59f02b443a6545aa444ae0faf414b5a03ed8278c85fa9aac00c44b3fb25#46461,0xf219a1008ad113b2d9964cbc1d6dc22d7fec425e,OrangeDX,O4DX,Tether USD,USDT,-400,14.844938487850282793,14.80690951989298302975470223210519,1716583795
0x0001b5aa3e0a5456ea069c79f363542b0639ad29a1c3d97c5003b91d667a90bc#368442,0x032ab93b734bef57d98552eb56839f0995d4fb28,MAGA,TRUMP,Wrapped BNB,WBNB,-30.725667021,0.034491436503369959,20.02236541238455778755262443422512,1738582122
0x0001b5af0f0aeb061dc50199cc5640ec6477fd8939309dda0f1eb2fbd0fafe74#2341574,0xafb2da14056725e3ba3a30dd846b6bbbd7886c56,PancakeSwap Token,Cake,Wrapped BNB,WBNB,-192.643848308738763438,0.70071561107265984,508.870580713690817026090435824615,1735406317
0x0001b5bd312cee271d08981daa7a5d8fd642db4a4cf2261d36810a66079bac95#1338,0x4c281d9c63081747bbc6d3871537f7d5a8bf0f67,Grow Token,GROW,Trias Token,TRIAS,26.480430408133224553,-1.410512879898799487,0,1713600633
0x0001b5bd312cee271d08981daa7a5d8fd642db4a4cf2261d36810a66079bac95#1980736,0x4f3126d5de26413abdcf6948943fb9d0847d9818,Tether USD,USDT,BUSD Token,BUSD,-13.761710364466392138,13.7578125,13.72658633676304008569144631224763,1713600633
0x0001b5c7423f580cb7835bcbdeb94d5d785d64000b211c8dc9dfffdbdb2b295a#1801980,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,5,-0.021257771062073032,4.992683961505318749806648790447855,1687802977
0x0001b5d9c5f6c69fd4ac709a287e842171179917aa13b1f0b17dc75d2fa8a0e6#10187,0x72159ea273376299ea717b090d7da68b83ce96e7,sweatshop,sweatshop,Wrapped BNB,WBNB,-1960000.377996125445601008,0.595357834208835,376.4266915729543510363302094555371,1742537865
0x0001b5e1f9e6d4d5d68aefffd3594407d8aad43b25ee598ccfe20a06c3456c09#974747,0x7f51bbf34156ba802deb0e38b7671dc4fa32041d,Banana For Scale,$BANANA,Wrapped BNB,WBNB,106954.206271093477085498,-0.951944790028616599,553.0732395190283378545775240470305,1744792763
0x0001b60adcbb011326bc18e5cf5b5879494e10c1a29a0ad69b0855be45bf68dc#518715,0xd0e925a1c22e30a363283d79ebf5a901cf928b95,Wrapped BNB,WBNB,Ice,ICE,-0.200148845471112998,29652.300000000001179648,125.0428818614947987476516066983131,1742450355
0x0001b612c2000cb68b53b4bebbd1612c64e3fc5f312110ca2cc2fe18b619df1e#413831,0x539e0ebfffd39e54a0f7e5f8fec40ade7933a664,Ethereum Token,ETH,USD Coin,USDC,-1.246817395122379874,2979.4296370865195,2977.769950032656508993508357599996,1702109712
0x0001b637508396dd979b83a7a36afb46f80af6c6d22a456c653bea79aa56d6d1#1179611,0x7f51c8aaa6b0599abd16674e2b17fec7a9f674a1,PancakeSwap Token,Cake,Tether USD,USDT,-2747.903843220754812171,6045.337209323054451194,6048.48366161614870003559266678437,1737558941
0x0001b637508396dd979b83a7a36afb46f80af6c6d22a456c653bea79aa56d6d1#23626071,0x172fcd41e0913e95784454622d1c3724f546f849,Tether USD,USDT,Wrapped BNB,WBNB,-7954.391064898755856834,11.434305784531575404,7953.233765769833011056883089665445,1737558941
