id,pool_id,token0_name,token0_symbol,token1_name,token1_symbol,amount0,amount1,amountUSD,timestamp
0x000008dbbf53b9d37814b0c0f52cc96e055fd923470b01e64c017df743f29579#36636,0xcc9834a4e8b5b22bdfb0fcc7d43430ff9dabedca,Wrapped BNB,WBNB,DRIPX Token,DRIPX,0.058260031403781678,28419001.507183419805962702,79.40332975284459864447339651980934,1710882607
0x000017b1fc436ff640b707b9a3aeb7427a8633620a92224057cdff897361e7da#5136088,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,0.000999999999999736,0.000002815727251237,0.002625964957845925037248165951776178,1715946449
0x00001849a98d6278877c947b526d76409ef47fac2e6312478a16bf673f8b7a17#34240,0x2cbfa271cce515fed6e49b406df4a77ec952a952,Fetch,FET,Wrapped BNB,WBNB,355.93439060529085512,1,1702.594326309292555547628737769357,1711769796
0x00001b9835698097519285fa5cf2ec72bcf0d7fc1f5f86bc453cf4968e9a8755#5052261,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,0.004817139875040774,0.000009108179905365,0.009971090873803164958715014946087746,1715771387
0x00001bef6828468b8be1807930a58951df4f5f40c0cf4637ee121a81d11d148f#459566,0x133b3d95bad5405d14d53473671200e9342896bf,PancakeSwap Token,Cake,Wrapped BNB,WBNB,1016,0,2713.713098850767405969023403662845,1708517546
0x00001c4dd194f2eeb1211ccace08f958e9f2ff0858d5aeaec56e53fb1dd1f9a9#81509,0xd4dca84e1808da3354924cd243c66828cf775470,Ethereum Token,ETH,BTCB Token,BTCB,0.004645389225377747,0.005596059954782795,250.2805385989332272498689367197378,1705119393
0x00001fd8b92dff0aabba74960bf8b7baa1ce5630ab50235f31dfbe829d214ca0#1177360,0x4f3126d5de26413abdcf6948943fb9d0847d9818,Tether USD,USDT,BUSD Token,BUSD,96.39,0,96.46704596610185540202963875321821,1701437907
0x000020d814be73341ac770796794240bb0832ed1a284e9191623b8f549bbba8f#431614,0xf2688fb5b81049dfb7703ada5e770543770612c4,USD Coin,USDC,Wrapped BNB,WBNB,2.752395382311598795,0.005188334016668078,5.79172858804529434346338296842832,1714397370
0x000023dd53c8c1eb8f302331121697133126932c459e5f1571a565d81c499822#33257,0xa2d86bcb4a7651e2926b2dd9a3f4d4d2ec6abd21,Dai Token,DAI,Wrapped BNB,WBNB,5.35138458158578839,0.009852031121994294,11.24948772221294379238711987367634,1714987653
0x00002ba0114fa5f31164e0f6361a8c8e0753a9bf92ead92d1057548b3f459252#548586,0x133b3d95bad5405d14d53473671200e9342896bf,PancakeSwap Token,Cake,Wrapped BNB,WBNB,391.11503887567536973,3.43,3724.388834752910186324115819118965,1711973739
0x00002e0ce84dc6358c9d2a75c30a74d4976d9f3be633a63a1304b1119c26b8a8#1383367,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,49.975004555953972178,0.234653954278966748,99.95242377474408488372929110968395,1697470139
0x00003085e450981cf19691a862c5a1d51b0dea0e63f578707ba35b0e8f40d7d6#4515789,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,0.107745274293433476,0.000803737958511537,0.5480849471159281923172116816411803,1714631374
0x000033901767f82f546705b1f5af10b1408876aebef94935fbd97012658e26cd#8,0x405c686809202526c5b13c077ceb710b13a355eb,community crypto id token,cci,COMMUNITY CRYPTO ID,CCID,383.559750746326078847,50,191.7314574986185640513916760311488,1726080702
0x00003d8fa4ebc6d5bd4d4b8c792f4c60f4c511f7a903012e72300f81f6fdddf8#4698794,0x36696169c63e42cd08ce11f5deebbcebae652050,Tether USD,USDT,Wrapped BNB,WBNB,0.009437114138124415,0.000017942925480698,0.02004137504175916040759237313678736,1715041745
0x00003ea44f81c996d64aeddf737f8bb78035c9c5a9cc565d699cafd5ffbc16b4#889664,0x247f51881d1e3ae0f759afb801413a6c948ef442,Tether USD,USDT,BTCB Token,BTCB,8.152156862468127089,0.000144662459710844,16.71645963180883093855194028975024,1725054137
